"Id","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","Class"
"986",56.9199901541309,"management","married","tertiary","no",1863.42238932976,"yes","no","cellular",6.11037396400666,"feb",61.2499002632224,-1.54309737659812,-45.1835875871434,1.00229785370948,"unknown","1"
"987",50.821985511173,"management","divorced","tertiary","no",-926.966630361296,"yes","no","cellular",19.7730157854667,"jul",278.485846869593,0.996914541894993,-2.95593170783947,0.309924854019456,"unknown","1"
"988",45.3152293300025,"management","married","tertiary","no",20622.9366214198,"no","no","unknown",19.4480455928285,"jun",422.272541289587,-0.742080087705845,117.429806940854,-0.1112736440187,"unknown","1"
"989",53.1022354350492,"blue-collar","married","primary","no",-451.669108191747,"no","no","unknown",9.13416990891427,"jun",99.6934214661164,3.86876468530769,27.1063480725262,1.67913443487414,"unknown","1"
"990",36.8824624739632,"technician","married","secondary","no",2744.47709801461,"yes","no","cellular",27.0557521114146,"jul",465.516922336454,-0.402093025675415,42.4102805638262,0.175844586367382,"unknown","1"
"991",45.503682167101,"self-employed","married","secondary","no",3204.6686934635,"no","yes","unknown",2.65189401767842,"jun",105.324718252951,0.608750728281766,65.5827846044033,-0.0133897717472756,"unknown","1"
"992",36.6474075609876,"management","married","tertiary","no",1779.40054360698,"yes","no","cellular",13.371933917279,"may",151.415470949517,-0.0379434309498223,367.528447875535,1.54581043448257,"other","1"
"993",38.1612789625005,"admin.","single","secondary","no",866.723940994086,"yes","no","cellular",19.0476399503695,"nov",28.4340641659792,5.51334394343834,-63.0860391062746,0.218521854367598,"unknown","1"
"994",47.8713907643183,"management","married","secondary","yes",750.771208026776,"no","no","cellular",19.9513822723599,"nov",-16.6986583512816,5.93626386597962,6.9087835666827,0.386814700290639,"unknown","1"
"995",44.1127198654982,"blue-collar","divorced","primary","no",192.763072996313,"yes","no","cellular",16.7245973542712,"jul",169.556493566926,4.26214164140943,-28.4541634584635,-0.220148484476524,"unknown","1"
"996",44.3918438807503,"technician","married","secondary","no",1151.61902868404,"no","no","telephone",12.8836671486041,"aug",11.4854655854238,-0.466629973361446,51.4946705083047,6.8510907963469,"success","1"
"997",22.195181429384,"technician","single","secondary","no",361.005704971168,"no","no","cellular",12.7606520398716,"aug",365.107380235382,2.68941620869589,-68.4007375368428,-0.65422340446672,"unknown","1"
"998",40.504828713328,"blue-collar","married","tertiary","no",838.22692490114,"no","no","unknown",-0.229885822032902,"oct",15.9977471407788,1.7151712322958,-15.0114672079399,-0.212816561485866,"unknown","1"
"999",37.4332485468967,"admin.","married","secondary","no",-1775.4970545403,"yes","no","cellular",2.24021664162798,"may",226.023441233069,1.33085298374056,75.1476522475138,-0.117091866184584,"unknown","1"
"1000",23.9714140533632,"services","single","secondary","no",-528.868831375356,"yes","no","unknown",33.3128068909113,"may",5.51742936865065,2.3708496986961,47.464619397272,1.07445958455855,"unknown","1"
"1001",67.1571831106112,"retired","married","secondary","no",3022.09723250617,"no","no","cellular",14.4155955432704,"sep",-39.3960543886411,0.553730495509318,113.466695504915,0.00918442688954813,"failure","1"
"1002",36.8826347180682,"admin.","married","secondary","no",1858.3310166328,"yes","no","cellular",15.1638809021783,"apr",223.759177258411,-0.292540318483848,-14.4474311795871,-0.101696662895353,"unknown","1"
"1003",50.4698218267665,"technician","married","secondary","no",11790.9457978296,"yes","no","cellular",6.45290958445942,"aug",73.015025897081,1.06532781818869,-12.6068678014861,0.304357495204949,"unknown","1"
"1004",48.0549926188539,"management","divorced","tertiary","no",-1002.35147120829,"no","no","cellular",20.3671637011501,"may",31.7384626807334,-0.0541012382785533,139.489822636621,2.75158828533706,"failure","1"
"1005",31.3930236022281,"blue-collar","married","secondary","no",-2752.05933952144,"yes","no","cellular",5.89175400618448,"may",-111.912530436936,9.88973205189484,-1.85381107510257,1.26150345078706,"unknown","1"
"1006",28.4320692244999,"management","single","tertiary","no",-1726.41414542747,"no","no","cellular",28.9996594364271,"oct",239.873137169788,0.53875315180555,43.0527914904053,0.368600589188218,"success","1"
"1007",25.2782011530457,"management","single","tertiary","no",-1872.53209890217,"yes","no","cellular",28.5898170139488,"apr",32.6280918645422,1.19285940439145,-18.3507448396604,-0.197055763645049,"unknown","1"
"1008",59.4880705100105,"retired","married","primary","no",2907.79203722075,"no","no","telephone",30.9450877969856,"jan",226.663115417156,3.16432755051551,108.350859298644,-0.330414940340482,"failure","1"
"1009",39.501541413419,"admin.","divorced","secondary","no",3633.82379814331,"yes","yes","telephone",25.8072438294744,"jul",352.87643196477,2.40391334926984,55.0062891725554,0.678765244510197,"unknown","1"
"1010",51.8783423718094,"blue-collar","married","primary","no",1863.28715088086,"yes","no","cellular",35.277130189364,"jan",405.586613747175,0.798276488090755,233.62680193495,0.871797648053398,"other","1"
"1011",22.1269516404291,"blue-collar","married","secondary","no",-1208.65435743215,"yes","no","unknown",14.4682846099935,"may",-49.8756499300582,0.44463071749946,4.65725232884224,0.192929315746255,"unknown","1"
"1012",46.0577803227087,"admin.","married","secondary","no",4590.49136918347,"yes","yes","cellular",32.3215919971902,"jul",89.5521889029137,6.14114420833888,-110.004969286035,-0.211983417518215,"unknown","1"
"1013",30.3145118543874,"technician","divorced","secondary","no",-277.560753522938,"yes","no","unknown",7.05093815242282,"jun",156.861626051025,-0.915771936818438,21.550283319686,-0.0269605112948641,"unknown","1"
"1014",57.4869723914151,"services","divorced","primary","no",1500.52824556888,"yes","no","unknown",20.7521446733745,"may",-80.4540192282662,1.03309341381401,28.8259474795921,0.336700815084095,"unknown","1"
"1015",24.2704311922351,"blue-collar","married","secondary","no",1470.40003305095,"yes","no","cellular",10.1464322559833,"may",190.296145273455,0.687113248631648,37.5186628010286,-0.554995492131016,"unknown","1"
"1016",35.765648012398,"technician","married","tertiary","no",31.7036438769737,"yes","no","unknown",5.97142060708683,"may",888.231894262232,1.28007024739454,6.40132757208473,0.637815466789769,"unknown","1"
"1017",21.3361044662727,"blue-collar","married","secondary","no",-808.000180415826,"no","no","unknown",-0.689098294465439,"jul",433.299215553352,0.0928214764598513,-8.69263172577517,0.442946104846719,"unknown","1"
"1018",28.5494614885499,"blue-collar","single","secondary","no",1508.31464503695,"yes","no","unknown",20.0853316139599,"may",50.4784785452219,1.77528906907076,67.5386697526098,-0.315419350326585,"unknown","1"
"1019",29.1807204646712,"blue-collar","married","primary","no",181.484400106944,"yes","no","cellular",7.67767185748284,"feb",240.788766899056,2.21044538369629,228.542084452508,3.49935679685435,"failure","1"
"1020",37.792467482681,"services","single","tertiary","no",-1758.42743591349,"yes","no","unknown",27.4259442385702,"may",91.0175964413307,3.32526447150087,-11.4284736018652,-1.57759846329251,"unknown","1"
"1021",27.8713662400959,"technician","married","secondary","no",2792.56556561772,"yes","no","unknown",9.36468796454972,"may",29.2736877736282,0.487763774049187,-25.0936485244779,-0.0230654225730847,"unknown","1"
"1022",36.7303950592221,"blue-collar","married","primary","no",468.729828347326,"yes","no","telephone",17.6983403941577,"may",34.9504642240318,1.19061765919846,353.465729092178,0.292739582357774,"failure","1"
"1023",49.3097858331578,"admin.","married","secondary","no",503.084946153349,"yes","no","cellular",21.1309634653024,"nov",129.233646000292,-0.510476819215896,31.6913708351201,0.352388233376662,"unknown","1"
"1024",33.528258781532,"management","married","tertiary","no",859.254847521468,"no","no","cellular",6.94482039607681,"aug",276.941521917143,7.72102528700636,-49.1834276874708,0.420079947913623,"unknown","1"
"1025",44.6268100560818,"student","married","secondary","no",536.234810590244,"no","no","cellular",17.1163245580708,"nov",195.259436464439,1.26795883457889,121.770650099269,6.87182235812152,"failure","1"
"1026",42.5882317737593,"management","married","tertiary","no",-2591.25360289024,"yes","no","unknown",10.5638629482116,"jun",143.792699331372,3.14647265360754,-16.5427812259857,0.541147677235302,"unknown","1"
"1027",39.3812423789253,"management","married","tertiary","no",1848.17757606485,"no","no","telephone",26.8516724294031,"jul",243.995024410535,1.82786231017047,2.57236824574199,0.40914858945113,"unknown","1"
"1028",46.961837304105,"blue-collar","married","primary","no",2777.43601795174,"yes","no","unknown",19.4062035313851,"may",18.4890538564172,2.42708392368912,-23.2186811069176,-0.354410701364403,"unknown","1"
"1029",29.8165028128466,"technician","married","secondary","no",6827.11568791636,"yes","no","unknown",20.0520755050029,"may",341.981623865172,3.10615892917506,-51.3283474076198,-1.1872737305337,"unknown","1"
"1030",50.8273020930833,"management","married","tertiary","no",-194.094951183286,"no","no","cellular",24.68219291741,"jul",345.575149811924,1.59709154257285,53.9082333528952,-0.116155465520069,"unknown","1"
"1031",54.0203227028141,"entrepreneur","divorced","tertiary","no",368.597768741152,"no","no","unknown",6.39427970049475,"jun",-19.3728608898391,3.62301372068313,15.8800015187082,0.536820446106756,"unknown","1"
"1032",32.202964652715,"admin.","married","secondary","no",21723.8109315239,"yes","no","cellular",22.8185393423048,"may",133.348494233888,1.99730211934361,412.677939342382,3.16341227392306,"failure","1"
"1033",44.7812848672735,"blue-collar","married","secondary","no",6091.59530588727,"yes","no","cellular",25.322117168568,"jan",229.221967142011,4.00630688883334,-28.3936555939532,0.203742594268082,"unknown","1"
"1034",53.1782327390923,"blue-collar","married","primary","no",380.129418920538,"yes","yes","telephone",13.7688565078688,"feb",182.67175124827,-0.78293022903244,303.125172711108,-0.172187544996188,"failure","1"
"1035",47.3200688358199,"retired","single","primary","no",-345.605132537638,"no","no","cellular",9.96018877334672,"may",152.284744101506,0.654953289377999,339.59781868107,2.36335162323371,"failure","1"
"1036",29.8068585909249,"student","single","secondary","no",2268.12506372609,"yes","no","unknown",7.34478420103607,"may",358.524244994199,1.76601490713115,-10.0127587782069,0.532465391288618,"unknown","1"
"1037",56.4063639216978,"retired","married","secondary","no",1583.82836206832,"yes","no","unknown",11.7656250302334,"may",119.265229926768,3.0942287413483,22.6261203066159,-0.253231175509101,"unknown","1"
"1038",32.1658138999552,"management","single","tertiary","no",-135.74885486683,"no","no","telephone",24.6905548985842,"may",182.387296260216,1.49096036627104,-12.1797328596957,1.38507095321354,"unknown","1"
"1039",38.3996090334678,"blue-collar","married","unknown","no",976.06702348277,"no","no","cellular",2.14589613871749,"feb",718.040950582299,-1.29371823454403,206.77300018471,3.42578023733882,"failure","1"
"1040",38.7200541219135,"admin.","single","secondary","no",-51.2329296813523,"yes","no","cellular",32.271230503161,"jan",109.301327069592,0.777409436649821,-8.30782390777452,0.710024241991368,"unknown","1"
"1041",32.1580111500051,"technician","single","tertiary","no",891.511513574134,"no","no","cellular",15.7477150218482,"nov",299.202191906845,-0.661959186069308,-10.4668284005744,0.496587666415223,"unknown","1"
"1042",63.5571776656692,"retired","married","secondary","no",9001.89843365181,"yes","no","unknown",31.5973883006927,"may",59.6923087562995,2.92015388055649,36.8460949458064,-0.47332891249463,"unknown","1"
"1043",64.1469025911864,"retired","married","secondary","no",537.80409045862,"yes","yes","unknown",22.4744876198848,"may",90.647211582418,0.885176898220396,-33.6446651120122,1.12571874787778,"unknown","1"
"1044",31.7220990554463,"self-employed","married","tertiary","no",-103.317179512243,"yes","no","unknown",23.2613345090327,"may",258.886719985015,3.73815626234876,43.4644974670639,0.176957448632666,"unknown","1"
"1045",37.911269656976,"self-employed","married","secondary","no",-236.157363588969,"no","no","cellular",21.9981554986619,"aug",289.300912065943,4.83824048195684,35.9645482949528,0.941873787354506,"unknown","1"
"1046",49.5929726376453,"management","single","primary","no",-91.0943411807629,"no","no","telephone",34.2332374504073,"jul",224.285525299482,7.27938080727909,-3.85957866119186,0.171414127674483,"unknown","1"
"1047",60.2647360416,"unemployed","married","primary","no",3211.08321120175,"no","no","cellular",34.4118913574409,"jan",2911.46169359665,2.26010196873302,-24.1455826847991,-0.638051380778494,"unknown","1"
"1048",48.9274403846189,"technician","married","secondary","no",954.731555197582,"yes","no","cellular",14.3344427134174,"jul",688.231999413829,7.77652366797636,40.5284189897566,0.925058236519794,"unknown","1"
"1049",31.0823470743982,"admin.","married","secondary","no",-546.437131707537,"yes","no","unknown",13.0808165445621,"may",367.165307715269,1.74603143682651,-0.722480564303543,-0.136745031227105,"unknown","1"
"1050",43.7414197920882,"management","married","secondary","no",1575.32564893994,"yes","no","cellular",27.3340568672937,"aug",85.0286415162226,0.411562824536319,-27.9902543115376,0.225972141529991,"unknown","1"
"1051",20.4407488952325,"student","married","tertiary","yes",-307.346082079373,"yes","no","cellular",17.7221214890556,"may",340.929367033186,2.40824938622636,64.1187521763136,-1.13237544618826,"unknown","1"
"1052",40.3520875042989,"technician","married","secondary","no",676.284655051542,"yes","no","cellular",7.1294151641157,"jul",295.683382942977,0.729699620846391,32.4209418778769,0.285760350209695,"unknown","1"
"1053",34.2566892355141,"management","single","tertiary","no",789.921011997484,"yes","yes","unknown",28.4067929175623,"may",257.78661931806,2.70914473543034,42.9263884874254,0.420772908926666,"unknown","1"
"1054",21.3921115370455,"blue-collar","married","primary","no",1331.92345967229,"yes","no","unknown",17.3463953500183,"may",275.097724284902,0.712237385914803,-28.7748832332111,0.625961710532158,"unknown","1"
"1055",35.4495372722958,"technician","single","secondary","no",3631.868929964,"no","no","cellular",14.7658273782666,"aug",404.111684225769,7.22525135068076,-2.20974989918882,-0.488755645984677,"unknown","1"
"1056",45.0097958541683,"blue-collar","married","primary","no",83.6031936419577,"yes","no","unknown",14.818767464602,"may",61.2331234272719,10.9614225019285,31.1185215872816,-0.92442888067408,"unknown","1"
"1057",37.2767785046836,"blue-collar","married","unknown","no",-2025.3642989783,"no","no","cellular",4.13370487343958,"feb",539.478791327244,-0.878049247584103,254.532935210268,3.35623497095918,"failure","1"
"1058",23.7300198624656,"blue-collar","married","secondary","no",3204.97245648493,"yes","no","unknown",28.5385971235818,"may",351.544704088257,0.497688456616225,-4.99216468333088,0.325707566902763,"unknown","1"
"1059",41.4840450591707,"services","married","secondary","no",3365.80313023762,"yes","yes","unknown",15.4562168969457,"may",-7.69614178261023,9.35702044300141,23.5917372382209,-0.320756766225838,"unknown","1"
"1060",48.2036462902798,"management","married","tertiary","no",-317.246230770236,"yes","no","cellular",19.4697488722478,"jul",297.006309337748,7.52014428184249,80.6012681638136,-0.362756955027615,"unknown","1"
"1061",37.5247661559455,"services","married","tertiary","no",3192.30027563345,"no","yes","cellular",14.8245849800508,"may",560.035843060304,2.61981392193162,-12.4328091503043,-0.022185282787891,"unknown","1"
"1062",33.1944053680674,"admin.","single","secondary","no",948.643040833583,"no","no","telephone",15.6420196954614,"nov",-8.45841099878544,7.6367181507372,145.421039543956,2.48289223779086,"other","1"
"1063",36.9174008493605,"admin.","single","secondary","no",-764.495291854968,"no","no","cellular",21.0618030871218,"nov",22.6444090260906,-0.416861866489196,37.2352533823322,-0.374596470303295,"unknown","1"
"1064",29.5563718901583,"blue-collar","married","secondary","no",2136.61322459394,"yes","no","cellular",16.9368440296268,"apr",110.971648231066,0.49845497493126,132.819099681964,1.57501867012474,"success","1"
"1065",35.1945403492685,"management","single","secondary","no",-270.461246365031,"yes","no","unknown",27.4617306490855,"may",717.546439978724,1.95804927975895,43.6119311603666,-0.0634957679206762,"unknown","1"
"1066",37.7925065875336,"management","single","tertiary","no",14723.1256808329,"no","no","cellular",10.9110074588017,"aug",228.929193291903,2.98806817016096,112.880740945497,0.417294889379453,"failure","1"
"1067",48.7527330827441,"technician","married","secondary","no",1794.42602459326,"yes","no","unknown",21.8752191539852,"may",146.547123117932,-0.224020469312897,8.65136669429972,-0.456602397395798,"unknown","1"
"1068",32.8196467412896,"blue-collar","married","primary","no",-746.423822116126,"yes","yes","unknown",29.3782057208962,"may",176.413985052842,7.88997677189719,39.8921834861777,-0.769141515355911,"unknown","1"
"1069",23.959924432652,"services","single","secondary","no",1001.78429351137,"no","no","cellular",12.562941784922,"jul",0.425597144654866,0.961362993500883,48.9188135364753,-0.651694492551995,"unknown","1"
"1070",30.277664615122,"blue-collar","married","secondary","no",1061.7252991985,"yes","yes","unknown",7.31849192632428,"may",1058.5977084545,3.41570842210306,96.0058661777665,-0.126083230680321,"unknown","1"
"1071",63.9449998677886,"services","divorced","secondary","no",-59.8065120271569,"no","yes","cellular",21.1248903291244,"jul",430.906763762977,4.10599093486916,4.65852285617845,-0.152011794438701,"unknown","1"
"1072",24.5473939873567,"admin.","single","secondary","no",4701.99454231408,"no","no","cellular",29.2343615670565,"jan",101.368265404413,0.968729328525312,48.7406502307871,2.28288546227018,"other","1"
"1073",27.218839602648,"management","divorced","tertiary","no",4128.29126858467,"yes","no","unknown",7.10525084545419,"jun",-53.2721669492539,25.3791873404357,-62.1885026717829,0.37514458664113,"unknown","1"
"1074",42.6515770507322,"blue-collar","married","secondary","no",9472.09334635451,"yes","no","cellular",15.250660283045,"may",147.492014310341,-1.2318689507384,22.5832618959844,-1.11908575436833,"unknown","1"
"1075",27.1807211767019,"self-employed","single","tertiary","no",-807.316878565169,"no","no","cellular",2.22308427051421,"may",326.038771725239,2.32060964640526,0.776203768936982,0.15823657881426,"unknown","1"
"1076",43.8429367689406,"admin.","married","secondary","no",-1834.96654456314,"no","no","cellular",4.83242579459896,"aug",10.5125554680228,5.1585532313359,-33.9095561742928,0.0243672557101421,"unknown","1"
"1077",40.4876650041798,"blue-collar","single","secondary","no",-1297.94604189434,"yes","no","unknown",23.6637142526741,"may",214.099623182484,1.04225749823935,29.2244178581726,-0.121634974489845,"unknown","1"
"1078",54.6728564384564,"retired","married","primary","no",-846.037355617698,"yes","no","cellular",8.99551384888622,"jul",94.9002072356088,2.26939028921855,-96.9372321875002,-0.368093549615146,"unknown","1"
"1079",53.9991870836027,"blue-collar","divorced","primary","no",3406.15685045051,"no","no","unknown",10.159190408005,"jun",484.122168158826,-1.12698182111701,36.702985992347,-0.793173885952839,"unknown","1"
"1080",24.9736135039351,"services","single","secondary","no",-74.3299188462341,"yes","no","unknown",14.8626114546158,"may",146.850800689362,0.504666213134124,44.3798210229658,-0.0734894207563539,"unknown","1"
"1081",37.9193478190942,"technician","married","secondary","no",1372.81050427777,"yes","no","cellular",8.87085578896889,"may",360.342977244495,4.15970870113846,-18.492238179804,0.0196751952226782,"unknown","1"
"1082",53.9660214902736,"admin.","married","secondary","no",-2277.00760404047,"no","no","cellular",2.80848180630294,"aug",127.433433435337,5.49264508586738,-37.7003363958866,-0.257863903541273,"unknown","1"
"1083",57.2130366363859,"management","married","tertiary","no",-1732.2390842089,"no","no","telephone",20.3006798439938,"aug",50.2374141926048,5.53423876631867,49.0753759787117,-1.0695750897772,"unknown","1"
"1084",62.7959149615652,"retired","married","primary","no",3216.16034588286,"no","no","cellular",11.9408338276012,"aug",137.768914595858,4.3635035592179,8.54504750677013,-0.324367691315454,"unknown","1"
"1085",49.1624361974627,"retired","married","secondary","no",984.795884959052,"no","no","unknown",19.4438353371723,"jun",316.718945118357,3.50406628146444,18.9949318653151,-1.00339177454678,"unknown","1"
"1086",51.3195439112968,"blue-collar","married","primary","no",257.682142058812,"no","no","unknown",-0.687090666248611,"jun",106.070165378812,0.85926714322097,41.4984105922368,0.36722367831974,"unknown","1"
"1087",23.3498643697136,"services","married","secondary","no",-318.533763107948,"yes","yes","cellular",6.44634484190965,"jul",856.855834264726,0.163035962396257,-54.2642403506678,-0.2052958619782,"unknown","1"
"1088",30.4575672524136,"admin.","single","secondary","no",11273.2613142323,"yes","no","cellular",16.0251079157496,"nov",326.202666913056,1.87274484771638,-54.1750400123856,-1.03067199315365,"unknown","1"
"1089",63.0569720316415,"management","married","tertiary","no",4199.09811955005,"no","no","cellular",24.5206120292275,"aug",136.670830944936,4.38885966696123,63.7889180402667,0.134869739104836,"unknown","1"
"1090",44.8572566312834,"entrepreneur","married","unknown","no",-1210.65069593146,"yes","no","unknown",9.05957424850418,"may",340.764669029035,-0.732314892679997,-9.95140472739168,-0.975823414599101,"unknown","1"
"1091",62.0181723480278,"retired","married","secondary","no",1861.7788617496,"no","yes","cellular",25.0593165563091,"may",421.003603853611,1.90111847503436,264.213005017509,1.14120915970667,"failure","1"
"1092",38.3265639467496,"admin.","single","secondary","no",-1692.97497029473,"yes","no","cellular",23.4875237189025,"apr",96.6004757247287,0.831687373351697,53.9804296414692,1.80031046174908,"unknown","1"
"1093",45.2472467905692,"admin.","married","secondary","no",-503.649331594387,"yes","yes","cellular",26.9485486733986,"jul",117.111752840116,2.41936794177612,86.0769864247555,0.441407921977573,"unknown","1"
"1094",48.2131991928487,"blue-collar","married","primary","no",5287.6323543319,"yes","no","cellular",20.5025660575474,"apr",79.7655747818252,3.7982304438186,18.7799255740266,0.472009743989774,"unknown","1"
"1095",44.8336237116674,"self-employed","married","secondary","no",866.381633154399,"no","no","unknown",13.3505684805808,"jun",443.65011311502,1.87106881415071,-70.2704915208314,1.13039366849604,"unknown","1"
"1096",32.6965055675743,"management","single","tertiary","no",976.399990797213,"no","no","cellular",14.7989072986461,"apr",112.055257805383,7.5977881685114,-92.7355671385613,1.23165309897184,"unknown","1"
"1097",31.7074927586101,"management","single","tertiary","no",1246.79795828882,"no","no","cellular",19.2120957389311,"aug",298.156845778865,1.11975235636601,-5.6318011495695,0.775099481001918,"unknown","1"
"1098",39.0528123867725,"blue-collar","married","secondary","no",1345.45036325568,"yes","no","unknown",8.41344519959148,"may",540.75605112735,3.177483715843,-9.909301185626,-2.36572209639332,"unknown","1"
"1099",22.6912872356002,"management","married","tertiary","no",1670.03431928138,"no","no","cellular",8.33041400885209,"aug",139.956739125676,0.126269704934098,166.16569042063,4.81648267155988,"failure","1"
"1100",59.570879398182,"retired","married","primary","no",-460.423160633277,"no","no","unknown",20.4839771348625,"jun",201.212166257048,2.74421479648168,-61.7102271674542,-0.912520781378647,"unknown","1"
"1101",32.1439039041607,"management","single","tertiary","no",-314.349976407631,"no","no","cellular",5.81985610018026,"aug",112.226846808502,0.466394510977726,34.5215312534372,1.43170220943337,"failure","1"
"1102",55.7310661900986,"blue-collar","single","unknown","no",292.993005178138,"yes","no","cellular",17.8725392525179,"may",175.839076755066,1.681291681656,23.9035515727808,-1.45962342130983,"unknown","1"
"1103",25.603057841359,"admin.","single","secondary","no",-640.820680966286,"yes","yes","cellular",20.079419561464,"may",-174.742476775516,4.15557229145943,-36.651734604156,0.941396230855999,"unknown","1"
"1104",62.8293702033359,"technician","married","secondary","no",-937.02718412117,"no","no","unknown",17.8443492334434,"jun",601.219236552292,2.4992218036429,-3.43629228074066,1.22387076005028,"unknown","1"
"1105",33.7816463959349,"entrepreneur","married","primary","no",-923.093764694084,"no","no","cellular",9.25896330565664,"aug",101.2241072048,1.57808848159911,-59.5904451199648,-1.43255134924595,"unknown","1"
"1106",44.4256160909251,"technician","married","tertiary","no",921.203761287246,"yes","no","unknown",0.855085355838854,"may",619.146123716178,3.19454085353322,-30.1768287305016,-0.208904144734738,"unknown","1"
"1107",39.3132261416815,"admin.","divorced","secondary","no",-396.293164139047,"yes","no","unknown",17.1824107269788,"jun",460.953566887259,3.62555335626482,72.3061390926588,-0.434131570164549,"unknown","1"
"1108",29.793495984468,"technician","single","secondary","no",-2108.61139544448,"no","yes","cellular",21.9076302840556,"jul",135.012054296973,5.47616615178776,39.6322934566225,-0.0316536737918292,"unknown","1"
"1109",41.59591085143,"entrepreneur","married","tertiary","no",3220.49985770776,"yes","no","unknown",4.10295491168606,"jul",342.106360018404,1.54272120018015,53.1730738313666,0.0403916066662382,"unknown","1"
"1110",30.1735253780447,"management","single","tertiary","no",10266.898309575,"yes","no","cellular",1.40470755361432,"may",480.239794192624,2.01011440230169,15.0708782710809,-1.09731393178168,"unknown","1"
"1111",38.1860769614269,"blue-collar","single","primary","no",-907.77626614677,"yes","no","unknown",29.9736093664287,"may",467.34368399037,1.42932348892744,1.07975051798238,-0.16164623200072,"unknown","1"
"1112",58.6361103382249,"management","married","tertiary","no",3095.6973049062,"no","no","cellular",9.93761216118412,"oct",-16.3746337654722,1.54741756925702,66.7271860716501,-0.0806483985846369,"unknown","1"
"1113",17.0630117060479,"management","single","tertiary","no",2233.43073548639,"no","no","cellular",-2.39644654783049,"jul",15.1795880098765,1.91054406460934,-29.5918576522628,-0.351079755921354,"unknown","1"
"1114",42.3856893772123,"entrepreneur","married","tertiary","no",-569.090325503103,"yes","no","cellular",35.2173965406842,"jul",205.579766516094,3.41174124458489,13.0334504862683,-0.517089414691197,"unknown","1"
"1115",37.2931868639514,"admin.","married","secondary","no",1829.81726200031,"no","yes","cellular",8.29825862298408,"may",311.729276895027,1.08203828302737,409.095090823223,0.402409549255106,"failure","1"
"1116",46.448006263952,"services","single","secondary","no",5237.3266634137,"yes","no","cellular",20.29523285344,"nov",177.113643499396,6.51255160521934,193.161721450792,14.7438526672954,"other","1"
"1117",37.4615840641899,"management","single","tertiary","no",19600.3367938822,"no","no","cellular",22.7519168310009,"nov",262.928890400473,1.49262925377937,55.569071760912,-0.957768478009078,"unknown","1"
"1118",42.4636649011441,"blue-collar","married","primary","no",-344.369663188997,"yes","no","cellular",7.02002398691173,"feb",202.439770406765,1.70972373230667,195.458284584792,2.94650530250217,"failure","1"
"1119",52.6546062026063,"unemployed","married","tertiary","no",-2074.90088788834,"no","no","cellular",10.7880755914593,"aug",-92.6451393379182,0.175995536510647,-49.2784037742896,0.316572185589596,"unknown","1"
"1120",28.8977292660965,"blue-collar","single","secondary","no",-1412.66871050776,"yes","no","unknown",28.4500567807882,"may",57.7462507984448,-0.0493661827771725,3.78200685678161,2.42964372130068,"unknown","1"
"1121",73.0868423565593,"retired","married","secondary","no",3.39011056363302,"no","no","telephone",20.685520062284,"may",458.875208262646,2.71361456665569,164.39674465179,1.71261619771359,"failure","1"
"1122",54.0821155312969,"management","married","tertiary","no",631.151489139467,"no","no","cellular",13.5909108067156,"aug",2.37170837684448,-0.218392984940097,39.2440090853814,1.27228115804704,"unknown","1"
"1123",28.1702168768415,"technician","single","secondary","no",2335.33151917338,"yes","no","unknown",4.3300855406427,"jun",1644.93372221108,0.548426933513235,-82.7442574948557,0.709374483601136,"unknown","1"
"1124",31.4531728790443,"blue-collar","single","tertiary","no",2596.8090394869,"yes","no","cellular",6.60749878553262,"may",255.141818771728,2.40372359274797,12.7518659532431,0.82182622444967,"unknown","1"
"1125",21.584835904675,"admin.","single","secondary","no",-966.029560101923,"no","no","cellular",27.4424689559441,"jan",182.018410095437,0.365241732156326,24.533599081322,1.3497282762047,"other","1"
"1126",30.9309707046022,"technician","single","tertiary","no",2350.60943966468,"yes","no","cellular",19.900842318902,"apr",434.450492609465,2.69347229767735,376.732129246289,2.43043632718149,"other","1"
"1127",31.5056326983604,"blue-collar","married","secondary","no",931.747147158901,"yes","no","cellular",10.8193582974112,"may",119.178242684426,1.39982983994284,-48.3470357716867,-0.119132157998503,"unknown","1"
"1128",40.6212352113258,"management","single","tertiary","no",-1366.80009552125,"no","no","cellular",-1.23519768577122,"aug",108.031065048368,1.42338257712878,-21.8025384876028,-0.0428296828746326,"unknown","1"
"1129",57.4288197465436,"housemaid","married","primary","no",-818.500866713729,"no","yes","cellular",9.45022454030314,"jul",326.226903995689,-0.918241840190453,-2.75137649427273,-0.597406451872252,"unknown","1"
"1130",36.1747205462019,"services","married","secondary","no",-3778.31676563351,"yes","yes","unknown",24.1800883615224,"may",462.303810461215,2.11999176355906,18.0673318909636,0.430395665139562,"unknown","1"
"1131",56.8139621563731,"technician","divorced","tertiary","no",-958.690550134683,"yes","no","telephone",19.4086287653499,"nov",-123.383175285391,1.17485046411834,-22.8873893765832,-1.94756846938593,"unknown","1"
"1132",25.0430177463071,"management","single","tertiary","no",-1284.40703275758,"yes","no","cellular",32.1160965406092,"aug",135.316209675788,16.5477294194439,-67.1640417353003,1.05921663011318,"unknown","1"
"1133",42.4813358677848,"blue-collar","married","primary","no",1941.89655076618,"yes","no","cellular",3.36344976055377,"feb",288.696096586201,6.37215954903245,251.582029476385,6.0309860252973,"failure","1"
